,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,url
1456,b'Divyankasin',2020-09-26 12:11:33,b'#SFJ\n#Khalistan\n#GheraoModi\n#BharatBandh\n\nSFJ has given a calls for #GheraoModi on Sept 30\n\n@bjp4delhi\xe2\x80\xa6 https://t.co/n900pSjdOw',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'Khalistan', 'indices': [5, 15]}, {'text': 'GheraoModi', 'indices': [16, 27]}, {'text': 'BharatBandh', 'indices': [28, 40]}, {'text': 'GheraoModi', 'indices': [68, 79]}]",0,0,"[{'url': 'https://t.co/n900pSjdOw', 'expanded_url': 'https://twitter.com/i/web/status/1309827952272650240', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
1457,b'ekamkaur86',2020-09-26 12:11:19,b'Stop #Modi From Grabing Lands of #PunjabFarmers\n\nOnly Solution Is #Khalistan \n#Register2Vote2020\n\n@abpnewshindi\xe2\x80\xa6 https://t.co/lAaYNsjPge',"[{'text': 'Modi', 'indices': [5, 10]}, {'text': 'PunjabFarmers', 'indices': [33, 47]}, {'text': 'Khalistan', 'indices': [66, 76]}, {'text': 'Register2Vote2020', 'indices': [78, 96]}]",0,0,"[{'url': 'https://t.co/lAaYNsjPge', 'expanded_url': 'https://twitter.com/i/web/status/1309827889802760194', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]"
1458,b'singksssking',2020-09-26 12:11:11,b'Stop #Modi From Grabing Lands of #PunjabFarmers\nnow is the time modi stops laying his hands on Farmers rights!\nOnly\xe2\x80\xa6 https://t.co/D8p0Yfi7Yr',"[{'text': 'Modi', 'indices': [5, 10]}, {'text': 'PunjabFarmers', 'indices': [33, 47]}]",0,0,"[{'url': 'https://t.co/D8p0Yfi7Yr', 'expanded_url': 'https://twitter.com/i/web/status/1309827856869011457', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1459,b'shuruti_sandhea',2020-09-26 12:10:56,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1460,b'shuruti_sandhea',2020-09-26 12:10:51,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1461,b'shuruti_sandhea',2020-09-26 12:10:46,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1462,b'layla_kaurr',2020-09-26 12:09:45,b'Stop #Modi From Grabing Lands of #PunjabFarmers\n#Khalistan is the only solution.\n#Register2Vote2020\n@sanjivbhatt\xe2\x80\xa6 https://t.co/fFiljyKjYP',"[{'text': 'Modi', 'indices': [5, 10]}, {'text': 'PunjabFarmers', 'indices': [33, 47]}, {'text': 'Khalistan', 'indices': [48, 58]}, {'text': 'Register2Vote2020', 'indices': [81, 99]}]",0,0,"[{'url': 'https://t.co/fFiljyKjYP', 'expanded_url': 'https://twitter.com/i/web/status/1309827499560402944', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]"
1463,b'priyaakaurrr',2020-09-26 12:08:22,b'#Modi stop doing injustice with poor #PunjabFarmers. \nWe can\xe2\x80\x99t tolerate this anymore. \n\n#Khalistan is only solution\xe2\x80\xa6 https://t.co/WJH86alC4w',"[{'text': 'Modi', 'indices': [0, 5]}, {'text': 'PunjabFarmers', 'indices': [37, 51]}, {'text': 'Khalistan', 'indices': [88, 98]}]",0,0,"[{'url': 'https://t.co/WJH86alC4w', 'expanded_url': 'https://twitter.com/i/web/status/1309827148211990529', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1464,b'Nehakaur__',2020-09-26 12:07:15,b'#PunjabFarmers have blocked the rail and roads for #GheraoModi and #BaharatBandh Campaign on 30 sept.\n#khalistan Ba\xe2\x80\xa6 https://t.co/q0RcGuzNmc',"[{'text': 'PunjabFarmers', 'indices': [0, 14]}, {'text': 'GheraoModi', 'indices': [51, 62]}, {'text': 'BaharatBandh', 'indices': [67, 80]}, {'text': 'khalistan', 'indices': [102, 112]}]",0,0,"[{'url': 'https://t.co/q0RcGuzNmc', 'expanded_url': 'https://twitter.com/i/web/status/1309826870523854848', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1465,b'Nehakaur__',2020-09-26 12:07:15,b'#GheraoModi and #BaharatBandh Campaign on 30 Sept  is for Stopping #Modi From Grabing Lands of #PunjabFarmers\xe2\x80\xa6 https://t.co/F4ptbFFHO3',"[{'text': 'GheraoModi', 'indices': [0, 11]}, {'text': 'BaharatBandh', 'indices': [16, 29]}, {'text': 'Modi', 'indices': [67, 72]}, {'text': 'PunjabFarmers', 'indices': [95, 109]}]",0,0,"[{'url': 'https://t.co/F4ptbFFHO3', 'expanded_url': 'https://twitter.com/i/web/status/1309826868179329024', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]"
1466,b'Nehakaur__',2020-09-26 12:07:14,b'Please take part with us in #SFJ Call for #GheraoModi and #BaharatBandh Campaign on 30 Sept for #PunjabFarmers and\xe2\x80\xa6 https://t.co/FLkPS0ORiC',"[{'text': 'SFJ', 'indices': [28, 32]}, {'text': 'GheraoModi', 'indices': [42, 53]}, {'text': 'BaharatBandh', 'indices': [58, 71]}, {'text': 'PunjabFarmers', 'indices': [96, 110]}]",0,0,"[{'url': 'https://t.co/FLkPS0ORiC', 'expanded_url': 'https://twitter.com/i/web/status/1309826865713082369', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
1467,b'Nehakaur__',2020-09-26 12:07:14,b'They have no Worries how #PunjabFarmers will effected by So called  Agriculture Reforms Bill passed by federal Gove\xe2\x80\xa6 https://t.co/UAuvCADN1a',"[{'text': 'PunjabFarmers', 'indices': [25, 39]}]",0,0,"[{'url': 'https://t.co/UAuvCADN1a', 'expanded_url': 'https://twitter.com/i/web/status/1309826862970003461', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1468,b'JassMan95020647',2020-09-26 12:06:25,"b'Class 11 dropout from Akalia village of Mansa district, stood for hours at the morcha, holding a flag of the BKU (D\xe2\x80\xa6 https://t.co/6CKEitRlsW'",[],0,0,"[{'url': 'https://t.co/6CKEitRlsW', 'expanded_url': 'https://twitter.com/i/web/status/1309826660284469253', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1469,b'JassMan95020647',2020-09-26 12:06:24,"b'They raised slogans of revolution and addressed large, mostly male gatherings of farmers\n#SFJ  \n#Khalistan\xe2\x80\xa6 https://t.co/nuYtEydMAY'","[{'text': 'SFJ', 'indices': [89, 93]}, {'text': 'Khalistan', 'indices': [96, 106]}]",0,0,"[{'url': 'https://t.co/nuYtEydMAY', 'expanded_url': 'https://twitter.com/i/web/status/1309826655276478464', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]"
1470,b'JassMan95020647',2020-09-26 12:06:14,b'Indian government throw poor farmers at the mercy of big corporates.\n#SFJ  \n#Khalistan\n#GheraoModi\n#BharatBandh\nhttps://t.co/ydOHHZGZZb',"[{'text': 'SFJ', 'indices': [69, 73]}, {'text': 'Khalistan', 'indices': [76, 86]}, {'text': 'GheraoModi', 'indices': [87, 98]}, {'text': 'BharatBandh', 'indices': [99, 111]}]",0,0,"[{'url': 'https://t.co/ydOHHZGZZb', 'expanded_url': 'https://youtu.be/6rf4Cv5FY4E', 'display_url': 'youtu.be/6rf4Cv5FY4E', 'indices': [112, 135]}]"
1471,b'Nehakaur__',2020-09-26 12:06:13,b'APP and @capt_amarinder party are fully Supporting Federal Government Anti #PunjabFarmers Bill.Sikhs Nation watchin\xe2\x80\xa6 https://t.co/PBbeELhF3d',"[{'text': 'PunjabFarmers', 'indices': [75, 89]}]",0,0,"[{'url': 'https://t.co/PBbeELhF3d', 'expanded_url': 'https://twitter.com/i/web/status/1309826607729856513', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1472,b'Nehakaur__',2020-09-26 12:06:12,b'#PunjabFarmers Clearly See these Political Parties Politics on Our Demands and Rights for Agriculture.\n#GheraoModi\xe2\x80\xa6 https://t.co/MsLnyROrgg',"[{'text': 'PunjabFarmers', 'indices': [0, 14]}, {'text': 'GheraoModi', 'indices': [103, 114]}]",0,0,"[{'url': 'https://t.co/MsLnyROrgg', 'expanded_url': 'https://twitter.com/i/web/status/1309826604168876035', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
1473,b'JassMan95020647',2020-09-26 12:06:10,b'The call is for surrounding Modi in Delhi \xe2\x80\x94- the central government of India is passing a farmers bill which doesn\xe2\x80\x99\xe2\x80\xa6 https://t.co/NPdHD8KlYY',[],0,0,"[{'url': 'https://t.co/NPdHD8KlYY', 'expanded_url': 'https://twitter.com/i/web/status/1309826595029430272', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1474,b'shuruti_sandhea',2020-09-26 12:06:08,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1475,b'Nehakaur__',2020-09-26 12:06:05,b'30 Sept will be a Surprise Day for PM Modi Due to #SFJ call for #GheraoModi and #BaharatBandh Campaign in Delhi.\xe2\x80\xa6 https://t.co/zs8ToolBWw',"[{'text': 'SFJ', 'indices': [50, 54]}, {'text': 'GheraoModi', 'indices': [64, 75]}, {'text': 'BaharatBandh', 'indices': [80, 93]}]",0,0,"[{'url': 'https://t.co/zs8ToolBWw', 'expanded_url': 'https://twitter.com/i/web/status/1309826574238339072', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]"
1476,b'shuruti_sandhea',2020-09-26 12:06:01,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1477,b'Nehakaur__',2020-09-26 12:05:32,b'#SFJ release a Video for 30 Sept #GheraoModi and #BaharatBandh Day Campaign for #PunjabFarmers in india.\n#khalistan\xe2\x80\xa6 https://t.co/BhMXjOixla',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'GheraoModi', 'indices': [33, 44]}, {'text': 'BaharatBandh', 'indices': [49, 62]}, {'text': 'PunjabFarmers', 'indices': [80, 94]}, {'text': 'khalistan', 'indices': [105, 115]}]",0,0,"[{'url': 'https://t.co/BhMXjOixla', 'expanded_url': 'https://twitter.com/i/web/status/1309826437793435648', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1478,b'Nehakaur__',2020-09-26 12:05:31,b'30 Sept is #GheraoModi Residence and #BaharatBandh Campaign Day for all #PunjabFarmers in India.\n#khalistan is last\xe2\x80\xa6 https://t.co/NkMOZRHSfw',"[{'text': 'GheraoModi', 'indices': [11, 22]}, {'text': 'BaharatBandh', 'indices': [37, 50]}, {'text': 'PunjabFarmers', 'indices': [72, 86]}, {'text': 'khalistan', 'indices': [97, 107]}]",0,0,"[{'url': 'https://t.co/NkMOZRHSfw', 'expanded_url': 'https://twitter.com/i/web/status/1309826433343250434', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1479,b'Nehakaur__',2020-09-26 12:05:27,b'Such draconian laws and Bills will increase the problems for #PunjabFarmers.\nSo on #SFJ call on 30 Sept for\xe2\x80\xa6 https://t.co/zjlSurP9Bl',"[{'text': 'PunjabFarmers', 'indices': [61, 75]}, {'text': 'SFJ', 'indices': [83, 87]}]",0,0,"[{'url': 'https://t.co/zjlSurP9Bl', 'expanded_url': 'https://twitter.com/i/web/status/1309826417199374336', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]"
1480,b'Nehakaur__',2020-09-26 12:05:08,b'Truckers from all over Indian Reach Delhi on #SFJ 30 Sept for #GheraoModi and #BaharatBandh Campaign for\xe2\x80\xa6 https://t.co/NUu22dnGE5',"[{'text': 'SFJ', 'indices': [45, 49]}, {'text': 'GheraoModi', 'indices': [62, 73]}, {'text': 'BaharatBandh', 'indices': [78, 91]}]",0,0,"[{'url': 'https://t.co/NUu22dnGE5', 'expanded_url': 'https://twitter.com/i/web/status/1309826336903528448', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]"
1481,b'Nehakaur__',2020-09-26 12:05:07,b'Through #GheraoModi and #BaharatBandh Campaign we save #PunjabFarmers from Indian Incompetence. #SFJ \n#khalistan\xe2\x80\xa6 https://t.co/xakigKI7uR',"[{'text': 'GheraoModi', 'indices': [8, 19]}, {'text': 'BaharatBandh', 'indices': [24, 37]}, {'text': 'PunjabFarmers', 'indices': [55, 69]}, {'text': 'SFJ', 'indices': [96, 100]}, {'text': 'khalistan', 'indices': [102, 112]}]",0,0,"[{'url': 'https://t.co/xakigKI7uR', 'expanded_url': 'https://twitter.com/i/web/status/1309826332600213504', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]"
1482,b'Nehakaur__',2020-09-26 12:05:04,b'We will show Our power on #SFJ call for 30 Sept through #GheraoModi and #BaharatBandh Campaign for #PunjabFarmers a\xe2\x80\xa6 https://t.co/BVvDiKmyQR',"[{'text': 'SFJ', 'indices': [26, 30]}, {'text': 'GheraoModi', 'indices': [56, 67]}, {'text': 'BaharatBandh', 'indices': [72, 85]}, {'text': 'PunjabFarmers', 'indices': [99, 113]}]",0,0,"[{'url': 'https://t.co/BVvDiKmyQR', 'expanded_url': 'https://twitter.com/i/web/status/1309826319342080000', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1483,b'Nehakaur__',2020-09-26 12:05:01,b'On 30 Sept #Delhi Hilao  #Khalistan Banao on  #SFJ calls for #GheraoModi take part in #BharatBandh for\xe2\x80\xa6 https://t.co/Mk7rZERfCv',"[{'text': 'Delhi', 'indices': [11, 17]}, {'text': 'Khalistan', 'indices': [25, 35]}, {'text': 'SFJ', 'indices': [46, 50]}, {'text': 'GheraoModi', 'indices': [61, 72]}, {'text': 'BharatBandh', 'indices': [86, 98]}]",0,0,"[{'url': 'https://t.co/Mk7rZERfCv', 'expanded_url': 'https://twitter.com/i/web/status/1309826305714794497', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
1484,b'SanjeetaSing',2020-09-26 12:02:49,b'#Delhi Hilao - #Khalistan Banao! - #SFJ calls for #GheraoModi on Sept 30th - take part in #BharatBandh for\xe2\x80\xa6 https://t.co/afntKF9cOg',"[{'text': 'Delhi', 'indices': [0, 6]}, {'text': 'Khalistan', 'indices': [15, 25]}, {'text': 'SFJ', 'indices': [35, 39]}, {'text': 'GheraoModi', 'indices': [50, 61]}, {'text': 'BharatBandh', 'indices': [90, 102]}]",0,0,"[{'url': 'https://t.co/afntKF9cOg', 'expanded_url': 'https://twitter.com/i/web/status/1309825753245265920', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]"
1485,b'shuruti_sandhea',2020-09-26 12:01:43,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1486,b'shuruti_sandhea',2020-09-26 12:01:42,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1487,b'Dilreetsign',2020-09-26 12:01:39,"b'Thousands of farmers blocked roads and highways in several states,#SFJ  \n#Khalistan\n#GheraoModi\n#BharatBandh\n@ms145\xe2\x80\xa6 https://t.co/7dcAucpAXY'","[{'text': 'SFJ', 'indices': [66, 70]}, {'text': 'Khalistan', 'indices': [73, 83]}, {'text': 'GheraoModi', 'indices': [84, 95]}, {'text': 'BharatBandh', 'indices': [96, 108]}]",0,0,"[{'url': 'https://t.co/7dcAucpAXY', 'expanded_url': 'https://twitter.com/i/web/status/1309825460927373313', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1488,b'Dilreetsign',2020-09-26 12:01:38,b'Not only men but also women and teenagers were also present at protests.\n#SFJ  \n#Khalistan\n#GheraoModi\n#BharatBandh\xe2\x80\xa6 https://t.co/Zvq9Nh0Eom',"[{'text': 'SFJ', 'indices': [73, 77]}, {'text': 'Khalistan', 'indices': [80, 90]}, {'text': 'GheraoModi', 'indices': [91, 102]}, {'text': 'BharatBandh', 'indices': [103, 115]}]",0,0,"[{'url': 'https://t.co/Zvq9Nh0Eom', 'expanded_url': 'https://twitter.com/i/web/status/1309825456959614977', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1489,b'shuruti_sandhea',2020-09-26 12:01:38,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1490,b'Dilreetsign',2020-09-26 12:01:36,b'Not only men but also women and teenagers were also present at protests.\n#SFJ  \n#Khalistan\n#GheraoModi\n#BharatBandh\xe2\x80\xa6 https://t.co/RXK7L6eacH',"[{'text': 'SFJ', 'indices': [73, 77]}, {'text': 'Khalistan', 'indices': [80, 90]}, {'text': 'GheraoModi', 'indices': [91, 102]}, {'text': 'BharatBandh', 'indices': [103, 115]}]",0,0,"[{'url': 'https://t.co/RXK7L6eacH', 'expanded_url': 'https://twitter.com/i/web/status/1309825446939430913', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1491,b'Dilreetsign',2020-09-26 12:01:34,b'Do not let #modi snatching  lands of #punjabfarmers\n#SFJ  \n#Khalistan\n#GheraoModi\n#BharatBandh #Register2Vote2020\xe2\x80\xa6 https://t.co/KANkULLrhk',"[{'text': 'modi', 'indices': [11, 16]}, {'text': 'punjabfarmers', 'indices': [37, 51]}, {'text': 'SFJ', 'indices': [52, 56]}, {'text': 'Khalistan', 'indices': [59, 69]}, {'text': 'GheraoModi', 'indices': [70, 81]}, {'text': 'BharatBandh', 'indices': [82, 94]}, {'text': 'Register2Vote2020', 'indices': [95, 113]}]",0,0,"[{'url': 'https://t.co/KANkULLrhk', 'expanded_url': 'https://twitter.com/i/web/status/1309825436587888641', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]"
1492,b'shuruti_sandhea',2020-09-26 12:01:32,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1493,b'shuruti_sandhea',2020-09-26 12:01:29,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1494,b'Dilreetsign',2020-09-26 12:01:09,b'Do not let #modi snatching  lands of #punjabfarmers\n#SFJ  \n#Khalistan\n#GheraoModi\n#BharatBandh\n@anjanaomkashyap\xe2\x80\xa6 https://t.co/Dh0fOYP9DZ',"[{'text': 'modi', 'indices': [11, 16]}, {'text': 'punjabfarmers', 'indices': [37, 51]}, {'text': 'SFJ', 'indices': [52, 56]}, {'text': 'Khalistan', 'indices': [59, 69]}, {'text': 'GheraoModi', 'indices': [70, 81]}, {'text': 'BharatBandh', 'indices': [82, 94]}]",0,0,"[{'url': 'https://t.co/Dh0fOYP9DZ', 'expanded_url': 'https://twitter.com/i/web/status/1309825334016180224', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]"
1495,b'Dilreetsign',2020-09-26 12:01:08,b'Farmers are blocking the rail and roads to protect for their rights\n#SFJ  \n#Khalistan\n#GheraoModi\n#BharatBandh\xe2\x80\xa6 https://t.co/B9uXWBjm8R',"[{'text': 'SFJ', 'indices': [68, 72]}, {'text': 'Khalistan', 'indices': [75, 85]}, {'text': 'GheraoModi', 'indices': [86, 97]}, {'text': 'BharatBandh', 'indices': [98, 110]}]",0,0,"[{'url': 'https://t.co/B9uXWBjm8R', 'expanded_url': 'https://twitter.com/i/web/status/1309825328953675776', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]"
1496,b'Dilreetsign',2020-09-26 12:01:05,b'They raised slogans of revolution and addressed large\n#SFJ  \n#Khalistan\n#GheraoModi\n#BharatBandh\n@gin_gill\xe2\x80\xa6 https://t.co/N1z21SC8XQ',"[{'text': 'SFJ', 'indices': [54, 58]}, {'text': 'Khalistan', 'indices': [61, 71]}, {'text': 'GheraoModi', 'indices': [72, 83]}, {'text': 'BharatBandh', 'indices': [84, 96]}]",0,0,"[{'url': 'https://t.co/N1z21SC8XQ', 'expanded_url': 'https://twitter.com/i/web/status/1309825316546916353', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]"
1497,b'shuruti_sandhea',2020-09-26 12:00:56,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1498,b'shuruti_sandhea',2020-09-26 12:00:55,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1499,b'shuruti_sandhea',2020-09-26 12:00:52,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1500,b'shuruti_sandhea',2020-09-26 12:00:48,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1501,b'Dilreetsign',2020-09-26 12:00:34,"b'Thousands of farmers blocked roads and highways in several states,@preetkaurrai13 @navtejjohal @amarpalsidhu\xe2\x80\xa6 https://t.co/7CSGb0Op52'",[],0,0,"[{'url': 'https://t.co/7CSGb0Op52', 'expanded_url': 'https://twitter.com/i/web/status/1309825188347994112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]"
1502,b'Dilreetsign',2020-09-26 12:00:32,b'Not only men but also women and teenagers were also present at protests.\n#SFJ  \n#Khalistan\n#GheraoModi\n#BharatBandh\xe2\x80\xa6 https://t.co/2N13B5k3Ek',"[{'text': 'SFJ', 'indices': [73, 77]}, {'text': 'Khalistan', 'indices': [80, 90]}, {'text': 'GheraoModi', 'indices': [91, 102]}, {'text': 'BharatBandh', 'indices': [103, 115]}]",0,0,"[{'url': 'https://t.co/2N13B5k3Ek', 'expanded_url': 'https://twitter.com/i/web/status/1309825177363132416', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1503,b'shuruti_sandhea',2020-09-26 12:00:30,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1504,b'Avni_tk',2020-09-26 12:00:22,"b""@Avni_tk's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [77, 87]}]"
1505,b'shuruti_sandhea',2020-09-26 12:00:16,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1506,b'Avni_tk',2020-09-26 12:00:16,"b""@Avni_tk's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [77, 87]}]"
1507,b'shuruti_sandhea',2020-09-26 12:00:15,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1508,b'shuruti_sandhea',2020-09-26 12:00:12,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,1,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1509,b'Avni_tk',2020-09-26 12:00:11,"b""@Avni_tk's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [77, 87]}]"
1510,b'shuruti_sandhea',2020-09-26 12:00:09,"b""@shuruti_sandhea's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
1511,b'Avni_tk',2020-09-26 12:00:07,"b""@Avni_tk's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [77, 87]}]"
1512,b'Avni_tk',2020-09-26 12:00:03,"b""@Avni_tk's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [77, 87]}]"
1513,b'Avni_tk',2020-09-26 11:59:59,"b""@Avni_tk's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [77, 87]}]"
1514,b'Avni_tk',2020-09-26 11:59:58,"b""@Avni_tk's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [77, 87]}]"
