,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,tweet_url,user_location,tweet_urls
318,b'Francis76822764',2020-09-26 08:27:11,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
319,b'dipali_mishra18',2020-09-26 08:24:39,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
320,b'Harpree03199052',2020-09-26 07:50:02,"b'RT @Jasleen_Kaur11: Pakistani puppet Pannu, By uploading a picture of voting #Referendum2020 where 5 to10 people gathered near a table and\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [77, 92]}]",7,0,,,[]
321,b'Naveenku555',2020-09-26 07:20:19,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
322,b'gokkul32657105',2020-09-26 07:01:59,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
323,b'Sanjay81680107',2020-09-26 06:39:36,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
324,b'VB_Subrahmanyam',2020-09-26 06:39:06,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
325,b'dynamicsach',2020-09-26 06:36:00,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
326,b'SwayamIndia123',2020-09-26 06:08:57,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
327,b'KaurGunjann',2020-09-26 06:07:16,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
328,b'Prabh92529377',2020-09-26 05:41:47,b'RT @KaranpreetDhil3: The Khalistani terror group Sikhs For Justice (#SFJ) has adopted the new tactic as its online #Referendum2020 voter ca\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [68, 72]}, {'text': 'Referendum2020', 'indices': [115, 130]}]",10,0,,,[]
329,b'Prabh92529377',2020-09-26 05:39:19,b'RT @Randhee25160680: The law-enforcement agencies in different states were alerted after the banned Pro-Khalistan group Sikhs For Justice (\xe2\x80\xa6',[],16,0,,,[]
330,b'PROFESS41480476',2020-09-26 05:02:54,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
331,b'AnupKas32683448',2020-09-26 04:54:27,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
332,b'MeAyeshaHunter',2020-09-26 04:47:42,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
333,b'Jatinde18331156',2020-09-26 04:43:12,"b'RT @KaurVeera120596: #Pannun do you know the meaning of No? The word ""No"" is usually used to give a negative response. #RealSikhs say a big\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'RealSikhs', 'indices': [119, 129]}]",17,0,,,[]
334,b'PulkitT40760777',2020-09-26 04:43:01,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
335,b'FanaticIndian1',2020-09-26 04:40:47,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
336,b'Dhariwal08',2020-09-26 04:24:06,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
337,b'rakshasaKalnemi',2020-09-26 04:22:13,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
338,b'Deepali_Mody',2020-09-26 04:06:20,b'If we can #Evote in #SriLanka then perhaps we can stop these politicians claiming voters gave a mandate to make ill\xe2\x80\xa6 https://t.co/MbB7qiEGJp',"[{'text': 'Evote', 'indices': [10, 16]}, {'text': 'SriLanka', 'indices': [20, 29]}]",0,0,,,"[{'url': 'https://t.co/MbB7qiEGJp', 'expanded_url': 'https://twitter.com/i/web/status/1309705840580993024', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
339,b'LohmrorSatpal',2020-09-26 03:53:19,"b'RT @Jasleen_Kaur11: Mr.Pannun, This is what a Real Indian #Sikh wants. We Sikhs are an inseparable part of #India, and we are proud to be a\xe2\x80\xa6'","[{'text': 'Sikh', 'indices': [58, 63]}, {'text': 'India', 'indices': [107, 113]}]",15,0,,,[]
340,b'PK_Waghmare',2020-09-26 03:49:28,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
341,b'LohmrorSatpal',2020-09-26 03:48:49,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
342,b'Arun34486044',2020-09-26 03:45:50,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
343,b'Shilpa0226',2020-09-26 03:45:12,"b""RT @Jasleen_Kaur11: Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.#Shame\xe2\x80\xa6""",[],29,0,,,[]
344,b'Jasleen_Kaur11',2020-09-26 03:41:21,"b""Pannun, a Pakistani puppet who works for Pakistan, see this, Indian Sikh's answer to the Referendum2020  for you.\xe2\x80\xa6 https://t.co/uCgACJ5pOF""",[],29,57,,,"[{'url': 'https://t.co/uCgACJ5pOF', 'expanded_url': 'https://twitter.com/i/web/status/1309699555399622656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]"
345,b'AdogaLdagu',2020-09-26 02:55:26,"b'RT @OduduwaR: By now i expect Redeemed, Winners, Mountain of fire members on the street protesting. Irrespective of ur quietness, the deadl\xe2\x80\xa6'",[],250,0,,,[]
346,b'DrKhimjiV',2020-09-25 19:54:51,"b'RT @Jasleen_Kaur11: Pakistani puppet Pannu, By uploading a picture of voting #Referendum2020 where 5 to10 people gathered near a table and\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [77, 92]}]",7,0,,,[]
347,b'Namastey_Jee',2020-09-25 19:02:20,"b'RT @Ek_Khalistan: Another devastating blow to #SFJ and #Pannun. Now, #AkalTakhtJathedar #GianiHarpreetSingh hails the organization untrustw\xe2\x80\xa6'","[{'text': 'SFJ', 'indices': [46, 50]}, {'text': 'Pannun', 'indices': [55, 62]}, {'text': 'AkalTakhtJathedar', 'indices': [69, 87]}, {'text': 'GianiHarpreetSingh', 'indices': [88, 107]}]",6,0,,,[]
348,b'VB_Subrahmanyam',2020-09-25 18:09:24,b'RT @Gurpree91384693: Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 peopl\xe2\x80\xa6',"[{'text': 'KhalistaniDrama', 'indices': [40, 56]}, {'text': 'Khalistanis', 'indices': [65, 77]}]",14,0,,,[]
349,b'IdimoguK',2020-09-25 17:15:54,"b'RT @OduduwaR: By now i expect Redeemed, Winners, Mountain of fire members on the street protesting. Irrespective of ur quietness, the deadl\xe2\x80\xa6'",[],250,0,,,[]
350,b'RamaTelani',2020-09-25 14:44:57,b'RT @Gurpree91384693: Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 peopl\xe2\x80\xa6',"[{'text': 'KhalistaniDrama', 'indices': [40, 56]}, {'text': 'Khalistanis', 'indices': [65, 77]}]",14,0,,,[]
351,b'Jasleen_Kaur11',2020-09-25 14:37:52,"b'Pakistani puppet Pannu, By uploading a picture of voting #Referendum2020 where 5 to10 people gathered near a table\xe2\x80\xa6 https://t.co/dN6VR12fcg'","[{'text': 'Referendum2020', 'indices': [57, 72]}]",7,17,,,"[{'url': 'https://t.co/dN6VR12fcg', 'expanded_url': 'https://twitter.com/i/web/status/1309502384314359808', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
352,b'CharlesinRome',2020-09-25 11:45:46,"b""As New Zealand prepares for #Referendum2020, the bioethicists welcome Vatican's new document on #euthanasia @Crux https://t.co/xCCQNE8HaU""","[{'text': 'Referendum2020', 'indices': [28, 43]}, {'text': 'euthanasia', 'indices': [96, 107]}]",0,0,,,"[{'url': 'https://t.co/xCCQNE8HaU', 'expanded_url': 'https://cruxnow.com/vatican/2020/09/bioethicists-welcome-vatican-document-on-euthanasia-no-life-is-unworthy-of-life/', 'display_url': 'cruxnow.com/vatican/2020/0…', 'indices': [114, 137]}]"
353,b'deesha_7',2020-09-25 10:31:51,b'RT @Gurpree91384693: Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 peopl\xe2\x80\xa6',"[{'text': 'KhalistaniDrama', 'indices': [40, 56]}, {'text': 'Khalistanis', 'indices': [65, 77]}]",14,0,,,[]
354,b'surajjaiswar471',2020-09-25 09:52:06,"b""RT @KhalistanIsAJo1: #SFJ's #Referendum2020 is nothing but a vicious trap.\n.\n#khalistan2020 #khalistanin2020 #Referendum2020Exposed #khalsa\xe2\x80\xa6""","[{'text': 'SFJ', 'indices': [21, 25]}, {'text': 'Referendum2020', 'indices': [28, 43]}, {'text': 'khalistan2020', 'indices': [77, 91]}, {'text': 'khalistanin2020', 'indices': [92, 108]}, {'text': 'Referendum2020Exposed', 'indices': [109, 131]}, {'text': 'khalsa', 'indices': [132, 139]}]",9,0,,,[]
355,b'steveswitzerlan',2020-09-25 09:40:47,b'Super Sunday #Swiss #referendum2020 on #immigration and free movement with the #EU\n\nAs Swiss if we are undecided le\xe2\x80\xa6 https://t.co/OwTT9mhpAP',"[{'text': 'Swiss', 'indices': [13, 19]}, {'text': 'referendum2020', 'indices': [20, 35]}, {'text': 'immigration', 'indices': [39, 51]}, {'text': 'EU', 'indices': [79, 82]}]",0,1,,,"[{'url': 'https://t.co/OwTT9mhpAP', 'expanded_url': 'https://twitter.com/i/web/status/1309427622376595457', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
356,b'KaurVeera120596',2020-09-25 09:34:42,"b""RT @KhalistanIsAJo1: #SFJ's #Referendum2020 is nothing but a vicious trap.\n.\n#khalistan2020 #khalistanin2020 #Referendum2020Exposed #khalsa\xe2\x80\xa6""","[{'text': 'SFJ', 'indices': [21, 25]}, {'text': 'Referendum2020', 'indices': [28, 43]}, {'text': 'khalistan2020', 'indices': [77, 91]}, {'text': 'khalistanin2020', 'indices': [92, 108]}, {'text': 'Referendum2020Exposed', 'indices': [109, 131]}, {'text': 'khalsa', 'indices': [132, 139]}]",9,0,,,[]
357,b'KaurVeera120596',2020-09-25 09:33:02,b'RT @Gurpree91384693: Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 peopl\xe2\x80\xa6',"[{'text': 'KhalistaniDrama', 'indices': [40, 56]}, {'text': 'Khalistanis', 'indices': [65, 77]}]",14,0,,,[]
358,b'nwokolo_leo',2020-09-25 09:31:10,"b'RT @OduduwaR: By now i expect Redeemed, Winners, Mountain of fire members on the street protesting. Irrespective of ur quietness, the deadl\xe2\x80\xa6'",[],250,0,,,[]
359,b'EchefunaMbanusi',2020-09-25 09:25:57,"b'RT @OduduwaR: By now i expect Redeemed, Winners, Mountain of fire members on the street protesting. Irrespective of ur quietness, the deadl\xe2\x80\xa6'",[],250,0,,,[]
360,b'NavtaranS',2020-09-25 09:14:12,b'RT @Gurpree91384693: Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 peopl\xe2\x80\xa6',"[{'text': 'KhalistaniDrama', 'indices': [40, 56]}, {'text': 'Khalistanis', 'indices': [65, 77]}]",14,0,,,[]
361,b'NavtaranS',2020-09-25 09:13:42,"b""RT @KhalistanIsAJo1: #SFJ's #Referendum2020 is nothing but a vicious trap.\n.\n#khalistan2020 #khalistanin2020 #Referendum2020Exposed #khalsa\xe2\x80\xa6""","[{'text': 'SFJ', 'indices': [21, 25]}, {'text': 'Referendum2020', 'indices': [28, 43]}, {'text': 'khalistan2020', 'indices': [77, 91]}, {'text': 'khalistanin2020', 'indices': [92, 108]}, {'text': 'Referendum2020Exposed', 'indices': [109, 131]}, {'text': 'khalsa', 'indices': [132, 139]}]",9,0,,,[]
362,b'kaurmahi829',2020-09-25 09:06:11,"b""RT @KhalistanIsAJo1: #SFJ's #Referendum2020 is nothing but a vicious trap.\n.\n#khalistan2020 #khalistanin2020 #Referendum2020Exposed #khalsa\xe2\x80\xa6""","[{'text': 'SFJ', 'indices': [21, 25]}, {'text': 'Referendum2020', 'indices': [28, 43]}, {'text': 'khalistan2020', 'indices': [77, 91]}, {'text': 'khalistanin2020', 'indices': [92, 108]}, {'text': 'Referendum2020Exposed', 'indices': [109, 131]}, {'text': 'khalsa', 'indices': [132, 139]}]",9,0,,,[]
363,b'Harpree03199052',2020-09-25 08:52:57,"b""RT @KhalistanIsAJo1: #SFJ's #Referendum2020 is nothing but a vicious trap.\n.\n#khalistan2020 #khalistanin2020 #Referendum2020Exposed #khalsa\xe2\x80\xa6""","[{'text': 'SFJ', 'indices': [21, 25]}, {'text': 'Referendum2020', 'indices': [28, 43]}, {'text': 'khalistan2020', 'indices': [77, 91]}, {'text': 'khalistanin2020', 'indices': [92, 108]}, {'text': 'Referendum2020Exposed', 'indices': [109, 131]}, {'text': 'khalsa', 'indices': [132, 139]}]",9,0,,,[]
364,b'deathcold666',2020-09-25 07:20:09,"b""RT @Singh_Gurmeeet: A #Sikh openly rejecting registration at #SFJ's stall! Those manning the deserted stall at Rexdale gurdwara sahib go sh\xe2\x80\xa6""","[{'text': 'Sikh', 'indices': [22, 27]}, {'text': 'SFJ', 'indices': [61, 65]}]",3,0,,,[]
365,b'RakeshA12572734',2020-09-25 06:42:29,b'RT @Gurpree91384693: Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 peopl\xe2\x80\xa6',"[{'text': 'KhalistaniDrama', 'indices': [40, 56]}, {'text': 'Khalistanis', 'indices': [65, 77]}]",14,0,,,[]
366,b'Kicks40341523',2020-09-25 06:42:09,b'RT @Gurpree91384693: Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 peopl\xe2\x80\xa6',"[{'text': 'KhalistaniDrama', 'indices': [40, 56]}, {'text': 'Khalistanis', 'indices': [65, 77]}]",14,0,,,[]
367,b'Gurpree91384693',2020-09-25 06:19:27,b'RT @Gurpree91384693: Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 peopl\xe2\x80\xa6',"[{'text': 'KhalistaniDrama', 'indices': [40, 56]}, {'text': 'Khalistanis', 'indices': [65, 77]}]",14,0,,,[]
368,b'Shilpa0226',2020-09-25 06:18:01,b'RT @Gurpree91384693: Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 peopl\xe2\x80\xa6',"[{'text': 'KhalistaniDrama', 'indices': [40, 56]}, {'text': 'Khalistanis', 'indices': [65, 77]}]",14,0,,,[]
369,b'DoshHar',2020-09-25 06:16:31,b'RT @Gurpree91384693: Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 peopl\xe2\x80\xa6',"[{'text': 'KhalistaniDrama', 'indices': [40, 56]}, {'text': 'Khalistanis', 'indices': [65, 77]}]",14,0,,,[]
370,b'Lunaticf69',2020-09-25 06:15:08,b'RT @Gurpree91384693: Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 peopl\xe2\x80\xa6',"[{'text': 'KhalistaniDrama', 'indices': [40, 56]}, {'text': 'Khalistanis', 'indices': [65, 77]}]",14,0,,,[]
371,b'PrabhatBose15',2020-09-25 06:14:37,b'RT @Gurpree91384693: Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 peopl\xe2\x80\xa6',"[{'text': 'KhalistaniDrama', 'indices': [40, 56]}, {'text': 'Khalistanis', 'indices': [65, 77]}]",14,0,,,[]
372,b'Gurpree91384693',2020-09-25 06:14:21,b'Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 pe\xe2\x80\xa6 https://t.co/Tl1KFohIrk',"[{'text': 'KhalistaniDrama', 'indices': [19, 35]}, {'text': 'Khalistanis', 'indices': [44, 56]}]",14,35,,,"[{'url': 'https://t.co/Tl1KFohIrk', 'expanded_url': 'https://twitter.com/i/web/status/1309375669617356806', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
373,b'Prabhjyot_Madan',2020-09-25 05:56:34,"b""RT @KhalistanIsAJo1: #SFJ's #Referendum2020 is nothing but a vicious trap.\n.\n#khalistan2020 #khalistanin2020 #Referendum2020Exposed #khalsa\xe2\x80\xa6""","[{'text': 'SFJ', 'indices': [21, 25]}, {'text': 'Referendum2020', 'indices': [28, 43]}, {'text': 'khalistan2020', 'indices': [77, 91]}, {'text': 'khalistanin2020', 'indices': [92, 108]}, {'text': 'Referendum2020Exposed', 'indices': [109, 131]}, {'text': 'khalsa', 'indices': [132, 139]}]",9,0,,,[]
374,b'Sanpree62321337',2020-09-25 05:27:52,"b""RT @KhalistanIsAJo1: #SFJ's #Referendum2020 is nothing but a vicious trap.\n.\n#khalistan2020 #khalistanin2020 #Referendum2020Exposed #khalsa\xe2\x80\xa6""","[{'text': 'SFJ', 'indices': [21, 25]}, {'text': 'Referendum2020', 'indices': [28, 43]}, {'text': 'khalistan2020', 'indices': [77, 91]}, {'text': 'khalistanin2020', 'indices': [92, 108]}, {'text': 'Referendum2020Exposed', 'indices': [109, 131]}, {'text': 'khalsa', 'indices': [132, 139]}]",9,0,,,[]
375,b'KhalistanIsAJo1',2020-09-25 04:19:31,"b""#SFJ's #Referendum2020 is nothing but a vicious trap.\n.\n#khalistan2020 #khalistanin2020 #Referendum2020Exposed\xe2\x80\xa6 https://t.co/HrfZW0NwFs""","[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'Referendum2020', 'indices': [7, 22]}, {'text': 'khalistan2020', 'indices': [56, 70]}, {'text': 'khalistanin2020', 'indices': [71, 87]}, {'text': 'Referendum2020Exposed', 'indices': [88, 110]}]",9,32,,,"[{'url': 'https://t.co/HrfZW0NwFs', 'expanded_url': 'https://twitter.com/i/web/status/1309346773589086208', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]"
376,b'uzoma79357831',2020-09-25 03:51:50,"b'RT @OduduwaR: By now i expect Redeemed, Winners, Mountain of fire members on the street protesting. Irrespective of ur quietness, the deadl\xe2\x80\xa6'",[],250,0,,,[]
377,b'sharmayogesh27',2020-09-24 21:20:23,"b'RT @Jasleen_Kaur11: Pakistani puppet #Pannu, r u funded by ISI regarding giving money to #farmers. Have you knowledge about #farming r u wa\xe2\x80\xa6'","[{'text': 'Pannu', 'indices': [37, 43]}, {'text': 'farmers', 'indices': [89, 97]}, {'text': 'farming', 'indices': [124, 132]}]",7,0,,,[]
378,b'KhUk2010',2020-09-24 17:24:10,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
379,b'shoaibowsky',2020-09-24 16:16:13,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
380,b'QaisarA38704302',2020-09-24 16:04:01,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
381,b'Muhafiz_PK',2020-09-24 15:57:10,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
382,b'mahar_ayan',2020-09-24 15:50:31,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
383,b'realSukhiChahal',2020-09-24 15:28:35,b'RT @VikasGu79674248: @realSukhiChahal The whole Punjab is happy with the campaign you have run against Gurpatwant Singh Punnu.... #Referend\xe2\x80\xa6',[],3,0,,,[]
384,b'allison4all',2020-09-24 14:57:04,"b'RT @OduduwaR: By now i expect Redeemed, Winners, Mountain of fire members on the street protesting. Irrespective of ur quietness, the deadl\xe2\x80\xa6'",[],250,0,,,[]
385,b'DrAlbertazziUK',2020-09-24 14:46:10,b'RT @d4vidpellegrino: Places that voted No #Italian #Referendum2020 in Turin and Bologna. Look at our maps and read here for more details (I\xe2\x80\xa6',"[{'text': 'Italian', 'indices': [42, 50]}, {'text': 'Referendum2020', 'indices': [51, 66]}]",1,0,,,[]
386,b'MyCountryMyID',2020-09-24 14:29:40,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
387,b'VikasGu79674248',2020-09-24 14:29:26,b'@realSukhiChahal The whole Punjab is happy with the campaign you have run against Gurpatwant Singh Punnu....\xe2\x80\xa6 https://t.co/V8s9Dod6d5',[],3,18,,"Place(_api=<tweepy.api.API object at 0x000001DBBDD64A88>, id='5dbd0cff60d628af', url='https://api.twitter.com/1.1/geo/id/5dbd0cff60d628af.json', place_type='city', name='Ludhiana', full_name='Ludhiana, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001DBBDD64A88>, type='Polygon', coordinates=[[[75.633677, 30.56898], [76.152149, 30.56898], [76.152149, 31.01921], [75.633677, 31.01921]]]), attributes={})","[{'url': 'https://t.co/V8s9Dod6d5', 'expanded_url': 'https://twitter.com/i/web/status/1309137874860863489', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [110, 133]}]"
388,b'Mohamma59137580',2020-09-24 14:09:20,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
389,b'OfforOfforbuike',2020-09-24 14:06:05,"b'@Keir_Starmer But you made our own country #Biafra to be hell,for us, our mothers &amp;our sons to live&amp; grow in.\xe2\x80\xa6 https://t.co/nwwIaUeNlQ'","[{'text': 'Biafra', 'indices': [43, 50]}]",0,0,,,"[{'url': 'https://t.co/nwwIaUeNlQ', 'expanded_url': 'https://twitter.com/i/web/status/1309131996292153344', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [119, 142]}]"
390,b'shahjan7777',2020-09-24 14:06:04,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
391,b'yasmeenyk1',2020-09-24 14:02:12,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
392,b'd4vidpellegrino',2020-09-24 13:33:25,b'Places that voted No #Italian #Referendum2020 in Turin and Bologna. Look at our maps and read here for more details\xe2\x80\xa6 https://t.co/M3Rn5XvWSg',"[{'text': 'Italian', 'indices': [21, 29]}, {'text': 'Referendum2020', 'indices': [30, 45]}]",1,4,,,"[{'url': 'https://t.co/M3Rn5XvWSg', 'expanded_url': 'https://twitter.com/i/web/status/1309123775347257345', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
393,b'Keeraatkr',2020-09-24 13:26:50,"b""@Keeraatkr's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,,,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [79, 89]}]"
394,b'Pak_PTI_',2020-09-24 12:30:17,b'RT @Suleman2552: The Sikh community all over in the world including India are protesting against Hindutva and RSS terrorism.\nAnd the #Refer\xe2\x80\xa6',[],53,0,,,[]
395,b'Karanve50449212',2020-09-24 12:13:28,"b'RT @Jasleen_Kaur11: Pakistani puppet #Pannu, r u funded by ISI regarding giving money to #farmers. Have you knowledge about #farming r u wa\xe2\x80\xa6'","[{'text': 'Pannu', 'indices': [37, 43]}, {'text': 'farmers', 'indices': [89, 97]}, {'text': 'farming', 'indices': [124, 132]}]",7,0,,,[]
396,b'Sukhlee72644266',2020-09-24 12:11:26,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
397,b'SmjSri',2020-09-24 12:01:41,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
398,b'SimranK60419840',2020-09-24 11:59:17,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
399,b'atulsubodh',2020-09-24 11:58:27,"b""RT @Singh_Gurmeeet: A #Sikh openly rejecting registration at #SFJ's stall! Those manning the deserted stall at Rexdale gurdwara sahib go sh\xe2\x80\xa6""","[{'text': 'Sikh', 'indices': [22, 27]}, {'text': 'SFJ', 'indices': [61, 65]}]",3,0,,,[]
400,b'nitinsaini014',2020-09-24 11:57:33,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
401,b'KaranpreetDhil3',2020-09-24 11:54:41,"b""RT @Singh_Gurmeeet: A #Sikh openly rejecting registration at #SFJ's stall! Those manning the deserted stall at Rexdale gurdwara sahib go sh\xe2\x80\xa6""","[{'text': 'Sikh', 'indices': [22, 27]}, {'text': 'SFJ', 'indices': [61, 65]}]",3,0,,,[]
